id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars,entry_dt,entry_quarter,entry_year
11,1162,2018-04-02 01:30:00+00:00,1163,2018-04-02 02:00:00+00:00,SELL,1325.26,1327.2234771288581,1327.2234771288581,1321.3330457422835,0.1,-20.334771288581305,-196.34771288581305,-1.0,SL,2018Q2,2018,1,2018-04-02 01:30:00+00:00,2018Q2,2018
12,1208,2018-04-03 01:30:00+00:00,1214,2018-04-03 04:30:00+00:00,BUY,1339.97,1337.6473209247279,1337.6473209247279,1344.6153581505444,0.1,-23.926790752721626,-232.26790752721627,-1.0,SL,2018Q2,2018,6,2018-04-03 01:30:00+00:00,2018Q2,2018
13,1438,2018-04-10 01:30:00+00:00,1445,2018-04-10 05:00:00+00:00,BUY,1336.13,1334.195343945123,1334.195343945123,1339.9993121097539,0.1,-20.046560548769957,-193.46560548769958,-1.0,SL,2018Q2,2018,7,2018-04-10 01:30:00+00:00,2018Q2,2018
14,1484,2018-04-11 01:30:00+00:00,1488,2018-04-11 03:30:00+00:00,SELL,1340.2,1342.5511116273497,1342.5511116273497,1335.4977767453008,0.1,-24.2111162734961,-235.111162734961,-1.0,SL,2018Q2,2018,4,2018-04-11 01:30:00+00:00,2018Q2,2018
15,1530,2018-04-12 01:30:00+00:00,1538,2018-04-12 05:30:00+00:00,BUY,1353.05,1349.3123709107965,1349.3123709107965,1360.5252581784066,0.1,-38.07629089203438,-373.76290892034376,-1.0,SL,2018Q2,2018,8,2018-04-12 01:30:00+00:00,2018Q2,2018
16,1668,2018-04-17 01:30:00+00:00,1672,2018-04-17 03:30:00+00:00,SELL,1346.97,1348.9370788000115,1348.9370788000115,1343.0358423999771,0.1,-20.370788000114498,-196.70788000114499,-1.0,SL,2018Q2,2018,4,2018-04-17 01:30:00+00:00,2018Q2,2018
17,1852,2018-04-23 01:30:00+00:00,1869,2018-04-23 10:00:00+00:00,BUY,1334.01,1331.7564878314208,1331.7564878314208,1338.517024337158,0.1,-23.235121685791636,-225.35121685791637,-1.0,SL,2018Q2,2018,17,2018-04-23 01:30:00+00:00,2018Q2,2018
18,1990,2018-04-26 01:30:00+00:00,2007,2018-04-26 10:00:00+00:00,BUY,1321.85,1325.654839876226,1319.9475800618868,1325.654839876226,0.1,37.348398762261965,380.4839876226197,1.8935318002306876,TP,2018Q2,2018,17,2018-04-26 01:30:00+00:00,2018Q2,2018
19,2312,2018-05-07 01:30:00+00:00,2315,2018-05-07 03:00:00+00:00,SELL,1314.86,1316.7805964558586,1316.7805964558586,1311.0188070882825,0.1,-19.905964558586856,-192.05964558586857,-1.0,SL,2018Q2,2018,3,2018-05-07 01:30:00+00:00,2018Q2,2018
20,2404,2018-05-09 01:30:00+00:00,2419,2018-05-09 09:00:00+00:00,SELL,1314.89,1309.7799807692554,1317.4450096153726,1309.7799807692554,0.1,50.40019230744683,511.0019230744683,1.9200002930387623,TP,2018Q2,2018,15,2018-05-09 01:30:00+00:00,2018Q2,2018
21,2450,2018-05-10 01:30:00+00:00,2474,2018-05-10 13:30:00+00:00,BUY,1312.46,1316.2292075576433,1310.5753962211784,1316.2292075576433,0.1,36.99207557643312,376.92075576433126,1.8925613455395038,TP,2018Q2,2018,24,2018-05-10 01:30:00+00:00,2018Q2,2018
22,2496,2018-05-11 01:30:00+00:00,2515,2018-05-11 11:00:00+00:00,SELL,1321.32,1323.300375768983,1323.300375768983,1317.3592484620337,0.1,-20.503757689830945,-198.03757689830945,-1.0,SL,2018Q2,2018,19,2018-05-11 01:30:00+00:00,2018Q2,2018
23,2542,2018-05-14 01:30:00+00:00,2545,2018-05-14 03:00:00+00:00,SELL,1318.67,1320.4400080837872,1320.4400080837872,1315.1299838324258,0.1,-18.40008083787161,-177.0008083787161,-1.0,SL,2018Q2,2018,3,2018-05-14 01:30:00+00:00,2018Q2,2018
24,2772,2018-05-21 01:30:00+00:00,2775,2018-05-21 03:00:00+00:00,BUY,1291.88,1290.0284694679203,1290.0284694679203,1295.5830610641597,0.1,-19.21530532079778,-185.1530532079778,-1.0,SL,2018Q2,2018,3,2018-05-21 01:30:00+00:00,2018Q2,2018
25,2818,2018-05-22 01:30:00+00:00,2824,2018-05-22 04:30:00+00:00,BUY,1292.62,1290.8519820690874,1290.8519820690874,1296.1560358618249,0.1,-18.380179309124923,-176.80179309124924,-1.0,SL,2018Q2,2018,6,2018-05-22 01:30:00+00:00,2018Q2,2018
26,2864,2018-05-23 01:30:00+00:00,2866,2018-05-23 02:30:00+00:00,SELL,1291.85,1293.5590945743488,1293.5590945743488,1288.4318108513023,0.1,-17.7909457434891,-170.909457434891,-1.0,SL,2018Q2,2018,2,2018-05-23 01:30:00+00:00,2018Q2,2018
27,2910,2018-05-24 01:30:00+00:00,2926,2018-05-24 09:30:00+00:00,SELL,1294.04,1296.386170450798,1296.386170450798,1289.3476590984035,0.1,-24.161704507981266,-234.61704507981267,-1.0,SL,2018Q2,2018,16,2018-05-24 01:30:00+00:00,2018Q2,2018
28,3002,2018-05-28 01:30:00+00:00,3059,2018-05-29 11:00:00+00:00,BUY,1297.0,1301.3828570924054,1294.8085714537974,1301.3828570924054,0.1,43.12857092405402,438.2857092405402,1.907138343878958,TP,2018Q2,2018,57,2018-05-28 01:30:00+00:00,2018Q2,2018
29,3132,2018-05-31 01:30:00+00:00,3134,2018-05-31 02:30:00+00:00,SELL,1301.69,1303.3591177480819,1303.3591177480819,1298.3517645038362,0.1,-17.39117748081817,-166.9117748081817,-1.0,SL,2018Q2,2018,2,2018-05-31 01:30:00+00:00,2018Q2,2018
30,3178,2018-06-01 01:30:00+00:00,3204,2018-06-01 14:30:00+00:00,SELL,1299.41,1295.2350880226634,1301.4974559886684,1295.2350880226634,0.1,41.04911977336705,417.49119773367056,1.9026631360718425,TP,2018Q2,2018,26,2018-06-01 01:30:00+00:00,2018Q2,2018
31,3270,2018-06-05 01:30:00+00:00,3286,2018-06-05 09:30:00+00:00,SELL,1292.17,1293.5427881811372,1293.5427881811372,1289.4244236377256,0.1,-14.427881811371389,-137.2788181137139,-1.0,SL,2018Q2,2018,16,2018-06-05 01:30:00+00:00,2018Q2,2018
32,3362,2018-06-07 01:30:00+00:00,3379,2018-06-07 10:00:00+00:00,SELL,1297.0,1298.6196229936177,1298.6196229936177,1293.7607540127644,0.1,-16.896229936176677,-161.96229936176678,-1.0,SL,2018Q2,2018,17,2018-06-07 01:30:00+00:00,2018Q2,2018
33,3546,2018-06-13 01:30:00+00:00,3564,2018-06-13 10:30:00+00:00,BUY,1295.8,1294.2491705775956,1294.2491705775956,1298.9016588448087,0.1,-16.208294224043765,-155.08294224043766,-1.0,SL,2018Q2,2018,18,2018-06-13 01:30:00+00:00,2018Q2,2018
34,3638,2018-06-15 01:30:00+00:00,3653,2018-06-15 09:00:00+00:00,SELL,1302.56,1298.5317862279762,1304.5741068860118,1298.5317862279762,0.1,39.582137720237185,402.8213772023719,1.8992374136809003,TP,2018Q2,2018,15,2018-06-15 01:30:00+00:00,2018Q2,2018
35,3684,2018-06-18 01:30:00+00:00,3755,2018-06-19 14:00:00+00:00,BUY,1279.49,1276.6628178822787,1276.6628178822787,1285.1443642354425,0.1,-28.971821177213496,-282.71821177213496,-1.0,SL,2018Q2,2018,71,2018-06-18 01:30:00+00:00,2018Q2,2018
36,3776,2018-06-20 01:30:00+00:00,3800,2018-06-20 13:30:00+00:00,SELL,1274.97,1271.0880522010948,1276.9109738994525,1271.0880522010948,0.1,38.1194779890523,388.194779890523,1.8955729857772166,TP,2018Q2,2018,24,2018-06-20 01:30:00+00:00,2018Q2,2018
37,3914,2018-06-25 01:30:00+00:00,3923,2018-06-25 06:00:00+00:00,SELL,1271.36,1268.202850822785,1272.9385745886075,1268.202850822785,0.1,30.87149177214933,315.7149177214933,1.8726172285734446,TP,2018Q2,2018,9,2018-06-25 01:30:00+00:00,2018Q2,2018
38,3960,2018-06-26 01:30:00+00:00,3978,2018-06-26 10:30:00+00:00,SELL,1266.09,1262.6724971089507,1267.7987514455247,1262.6724971089507,0.1,33.475028910492526,341.7502891049253,1.8819396602439435,TP,2018Q2,2018,18,2018-06-26 01:30:00+00:00,2018Q2,2018
39,4274,2018-07-05 01:30:00+00:00,4286,2018-07-05 07:30:00+00:00,BUY,1256.76,1254.9091639577564,1254.9091639577564,1260.4616720844872,0.1,-19.208360422435998,-185.08360422436,-1.0,SL,2018Q3,2018,12,2018-07-05 01:30:00+00:00,2018Q3,2018
40,4366,2018-07-09 01:30:00+00:00,4367,2018-07-09 02:00:00+00:00,SELL,1255.19,1256.5520056418918,1256.5520056418918,1252.4659887162163,0.1,-14.320056418917556,-136.20056418917557,-1.0,SL,2018Q3,2018,1,2018-07-09 01:30:00+00:00,2018Q3,2018
41,4412,2018-07-10 01:30:00+00:00,4417,2018-07-10 04:00:00+00:00,SELL,1258.26,1259.727401804129,1259.727401804129,1255.3251963917423,0.1,-15.3740180412894,-146.740180412894,-1.0,SL,2018Q3,2018,5,2018-07-10 01:30:00+00:00,2018Q3,2018
